price,bedrooms,bathrooms,square_feet,cluster
795,1.0,1.0,650,0
795,1.0,1.0,650,0
785,1.0,1.0,650,0
705,1.0,1.0,650,0
690,1.0,1.0,650,0
675,1.0,1.0,650,0
675,1.0,1.0,650,0
675,1.0,1.0,650,0
650,1.0,1.0,650,0
650,1.0,1.0,650,0
645,1.0,1.0,650,0
640,1.0,1.0,650,0
635,1.0,1.0,650,0
630,1.0,1.0,650,0
627,1.0,1.0,650,0
625,1.0,1.0,650,0
625,1.0,1.0,650,0
620,1.0,1.0,650,0
620,1.0,1.0,650,0
615,1.0,1.0,650,0
585,1.0,1.0,650,0
579,1.0,1.0,650,0
550,1.0,1.0,650,0
535,1.0,1.0,650,0
1912,1.0,1.0,651,0
1795,1.0,1.0,651,0
1410,1.0,1.0,651,0
1295,1.0,1.0,651,0
1293,1.0,1.0,651,0
1125,1.0,1.0,651,0
1120,1.0,1.0,651,0
1043,1.0,1.0,651,0
1034,1.0,1.0,651,0
1033,1.0,1.0,651,0
790,1.0,1.0,651,0
787,1.0,1.0,651,0
714,1.0,1.0,651,0
709,2.0,1.0,651,0
2318,2.0,1.0,652,0
1780,1.0,1.0,652,0
1332,1.0,1.0,652,0
1245,1.0,1.0,652,0
1231,1.0,1.0,652,0
1212,1.0,1.0,652,0
1185,1.0,1.0,652,0
1103,1.0,1.0,652,0
983,1.0,1.0,652,0
975,1.0,1.0,652,0
878,1.0,1.0,652,0
809,1.0,1.0,652,0
809,1.0,1.0,652,0
774,1.0,1.0,652,0
679,1.0,1.0,652,0
660,1.0,1.0,652,0
630,1.0,1.0,652,0
590,1.0,1.0,652,0
1403,1.0,1.0,653,0
1240,1.0,1.0,653,0
1215,1.0,1.0,653,0
979,1.0,1.0,653,0
975,1.0,1.0,653,0
809,1.0,1.0,653,0
1665,1.0,1.0,654,0
1125,1.0,1.0,654,0
1050,2.0,1.0,654,0
1025,1.0,1.0,654,0
1025,1.0,1.0,654,0
1025,1.0,1.0,654,0
985,1.0,1.0,654,0
900,1.0,1.0,654,0
865,1.0,1.0,654,0
849,1.0,1.0,654,0
585,1.0,1.0,654,0
1700,1.0,1.0,655,0
1130,1.0,1.0,655,0
1089,1.0,1.0,655,0
1050,3.0,1.0,655,0
1000,0.0,1.0,655,0
955,1.0,1.0,655,0
875,1.0,1.0,655,0
700,2.0,1.0,655,0
625,1.0,1.0,655,0
1814,1.0,1.0,656,0
1120,1.0,1.0,656,0
884,1.0,1.0,656,0
815,1.0,1.0,656,0
646,1.0,1.0,656,0
425,1.0,1.0,656,0
2125,1.0,1.0,657,0
1525,1.0,1.0,657,0
1299,1.0,1.0,657,0
1188,1.0,1.0,657,0
1090,1.0,1.0,657,0
1068,1.0,1.0,657,0
1030,1.0,1.0,657,0
965,1.0,1.0,657,0
862,1.0,1.0,657,0
2202,1.0,1.0,658,0
1695,1.0,1.0,658,0
1653,1.0,1.0,658,0
1575,3.0,1.0,658,0
1125,1.0,1.0,658,0
1081,1.0,1.0,658,0
889,1.0,1.0,658,0
1920,1.0,1.0,659,0
1770,1.0,1.0,659,0
1720,1.0,1.0,659,0
1515,1.0,1.0,659,0
1495,1.0,1.0,659,0
1475,1.0,1.0,659,0
1395,1.0,1.0,659,0
1291,1.0,1.0,659,0
1265,1.0,1.0,659,0
1010,1.0,1.0,659,0
1010,1.0,1.0,659,0
695,1.0,1.0,659,0
555,1.0,1.0,659,0
4200,1.0,1.0,660,0
2250,1.0,1.0,660,0
1905,1.0,1.0,660,0
1560,1.0,1.0,660,0
1530,2.0,1.0,660,0
1510,1.0,1.0,660,0
1500,2.0,1.0,660,0
1470,1.0,1.0,660,0
1450,1.0,1.0,660,0
1450,1.0,1.0,660,0
1395,1.0,1.0,660,0
1345,1.0,1.0,660,0
1309,1.0,1.0,660,0
1300,1.0,1.0,660,0
1299,1.0,1.0,660,0
1180,2.0,1.0,660,0
1165,1.0,1.0,660,0
1150,1.0,1.0,660,0
1067,1.0,1.0,660,0
1035,1.0,1.0,660,0
999,1.0,1.0,660,0
982,1.0,1.0,660,0
955,2.0,1.0,660,0
950,1.0,1.0,660,0
905,1.0,1.0,660,0
900,2.0,1.0,660,0
900,1.0,1.0,660,0
895,1.0,1.0,660,0
890,1.0,1.0,660,0
885,1.0,1.0,660,0
855,1.0,1.0,660,0
849,1.0,1.0,660,0
820,1.0,1.0,660,0
806,1.0,1.0,660,0
793,1.0,1.0,660,0
780,1.0,1.0,660,0
760,1.0,1.0,660,0
745,1.0,1.0,660,0
740,1.0,1.0,660,0
730,1.0,1.0,660,0
678,1.0,1.0,660,0
650,1.0,1.0,660,0
650,1.0,1.0,660,0
629,1.0,1.0,660,0
615,1.0,1.0,660,0
600,1.0,1.0,660,0
575,1.0,1.0,660,0
2990,1.0,1.0,661,0
2885,1.0,1.0,661,0
1583,2.0,1.0,661,0
1332,1.0,1.0,661,0
1320,2.0,1.0,661,0
1048,1.0,1.0,661,0
1037,1.0,1.0,661,0
930,1.0,1.0,661,0
862,1.0,1.0,661,0
655,1.0,1.0,661,0
2996,3.0,1.0,662,2
2750,1.0,1.0,662,0
981,1.0,1.0,662,0
855,1.0,1.0,662,0
845,1.0,1.0,662,0
835,1.0,1.0,662,0
816,1.0,1.0,662,0
1590,1.0,1.0,663,0
1528,1.0,1.0,663,0
1475,1.0,1.0,663,0
1355,2.0,1.0,663,0
1290,1.0,1.0,663,0
1156,2.0,1.0,663,0
1117,1.0,1.0,663,0
1045,1.0,1.0,663,0
896,1.0,1.0,663,0
877,1.0,1.0,663,0
754,1.0,1.0,663,0
2000,1.0,1.0,664,0
1585,3.0,1.0,664,0
1385,2.0,1.0,664,0
1275,1.0,1.0,664,0
1180,1.0,1.0,664,0
1079,1.0,1.0,664,0
1056,1.0,1.0,664,0
1056,1.0,1.0,664,0
950,1.0,1.0,664,0
927,1.0,1.0,664,0
895,1.0,1.0,664,0
817,1.0,1.0,664,0
775,1.0,1.0,664,0
671,1.0,1.0,664,0
475,1.0,1.0,664,0
2016,1.0,1.0,665,0
1935,1.0,1.0,665,0
1865,1.0,1.0,665,0
1588,1.0,1.0,665,0
1115,1.0,1.0,665,0
1090,1.0,1.0,665,0
985,1.0,1.0,665,0
965,1.0,1.0,665,0
869,1.0,1.0,665,0
849,1.0,1.0,665,0
811,1.0,1.0,665,0
790,1.0,1.0,665,0
751,1.0,1.0,665,0
699,1.0,1.0,665,0
625,1.0,1.0,665,0
605,1.0,1.0,665,0
600,1.0,1.0,665,0
1998,1.0,1.0,666,0
984,1.0,1.0,666,0
883,1.0,1.0,666,0
575,1.0,1.0,666,0
3444,1.0,1.0,667,0
3087,1.0,1.0,667,0
2165,1.0,1.0,667,0
1629,1.0,1.0,667,0
1425,1.0,1.0,667,0
1295,1.0,1.0,667,0
1170,1.0,1.0,667,0
1049,1.0,1.0,667,0
919,1.0,1.0,667,0
915,1.0,1.0,667,0
895,1.0,1.0,667,0
835,1.0,1.0,667,0
825,1.0,1.0,667,0
2624,2.0,1.0,668,0
2300,1.0,1.0,668,0
1415,1.0,1.0,668,0
1285,1.0,1.0,668,0
1260,1.0,1.0,668,0
1260,1.0,1.0,668,0
1125,1.0,1.0,668,0
1125,1.0,1.0,668,0
1069,1.0,1.0,668,0
999,1.0,1.0,668,0
969,1.0,1.0,668,0
925,1.0,1.0,668,0
695,1.0,1.0,668,0
640,1.0,1.0,668,0
615,1.0,1.0,668,0
1295,1.0,1.0,669,0
1260,1.0,1.0,669,0
1230,1.0,1.0,669,0
1100,1.0,1.0,669,0
1026,2.0,1.0,669,0
875,1.0,1.0,669,0
2280,1.0,1.0,670,0
2250,1.0,1.0,670,0
2140,2.0,1.0,670,0
1650,1.0,1.0,670,0
1500,1.0,1.0,670,0
1210,1.0,1.0,670,0
1200,1.0,1.0,670,0
1135,1.0,1.0,670,0
1100,1.0,1.0,670,0
1095,1.0,1.0,670,0
1095,1.0,1.0,670,0
1089,1.0,1.0,670,0
1000,1.0,1.0,670,0
925,1.0,1.0,670,0
890,1.0,1.0,670,0
870,1.0,1.0,670,0
830,1.0,1.0,670,0
829,1.0,1.0,670,0
775,1.0,1.0,670,0
685,1.0,1.0,670,0
615,1.0,1.0,670,0
560,1.0,1.0,670,0
400,1.0,1.0,670,0
2182,1.0,1.0,671,0
2017,1.0,1.0,671,0
1778,2.0,1.0,671,0
1606,1.0,1.0,671,0
1436,1.0,1.0,671,0
1330,1.0,1.0,671,0
899,1.0,1.0,671,0
899,1.0,1.0,671,0
769,1.0,1.0,671,0
2490,1.0,1.0,672,0
2250,1.0,1.0,672,0
1860,1.0,1.0,672,0
1690,2.0,1.0,672,0
1625,1.0,1.0,672,0
1600,1.0,1.0,672,0
1515,1.0,1.0,672,0
1395,1.0,1.0,672,0
1265,2.0,1.0,672,0
1140,1.0,1.0,672,0
1135,1.0,1.0,672,0
1098,1.0,1.0,672,0
1055,1.0,1.0,672,0
1045,1.0,1.0,672,0
965,1.0,1.0,672,0
940,1.0,1.0,672,0
905,1.0,1.0,672,0
850,1.0,1.0,672,0
847,1.0,1.0,672,0
635,1.0,1.0,672,0
450,1.0,1.0,672,0
428,1.0,1.0,672,0
2798,1.0,1.0,673,0
2600,1.0,1.0,673,0
1579,1.0,1.0,673,0
1546,0.0,1.0,673,0
1534,1.0,1.0,673,0
1370,1.0,1.0,673,0
995,1.0,1.0,673,0
985,1.0,1.0,673,0
950,2.0,1.0,673,0
862,1.0,1.0,673,0
720,1.0,1.0,673,0
700,1.0,1.0,673,0
1655,1.0,1.0,674,0
1618,1.0,1.0,674,0
1451,1.0,1.0,674,0
1300,1.0,1.0,674,0
1175,1.0,1.0,674,0
1025,1.0,1.0,674,0
892,1.0,1.0,674,0
875,1.0,1.0,674,0
850,2.0,1.0,674,0
791,1.0,1.0,674,0
3495,1.0,1.0,675,0
3050,1.0,1.0,675,0
1895,1.0,1.0,675,0
1880,1.0,1.0,675,0
1875,1.0,1.0,675,0
1780,1.0,1.0,675,0
1780,1.0,1.0,675,0
1745,2.0,1.0,675,0
1715,1.0,1.0,675,0
1555,1.0,1.0,675,0
1516,1.0,1.0,675,0
1506,1.0,1.0,675,0
1470,1.0,1.0,675,0
1440,1.0,1.0,675,0
1436,1.0,1.0,675,0
1345,1.0,1.0,675,0
1295,2.0,1.0,675,0
1275,1.0,1.0,675,0
1275,1.0,1.0,675,0
1250,1.0,1.0,675,0
1220,1.0,1.0,675,0
1200,1.0,1.0,675,0
1190,1.0,1.0,675,0
1190,1.0,1.0,675,0
1150,1.0,1.0,675,0
1150,1.0,1.0,675,0
1127,1.0,1.0,675,0
1095,2.0,1.0,675,0
979,1.0,1.0,675,0
962,1.0,1.0,675,0
945,1.0,1.0,675,0
932,1.0,1.0,675,0
915,1.0,1.0,675,0
875,2.0,1.0,675,0
850,1.0,1.0,675,0
840,1.0,1.0,675,0
800,2.0,1.0,675,0
794,1.0,1.0,675,0
695,1.0,1.0,675,0
695,2.0,1.0,675,0
645,1.0,1.0,675,0
640,2.0,1.0,675,0
620,1.0,1.0,675,0
595,2.0,1.0,675,0
485,1.0,1.0,675,0
1125,1.0,1.0,676,0
960,1.0,1.0,676,0
950,1.0,1.0,676,0
870,1.0,1.0,676,0
855,2.0,1.0,676,0
785,1.0,1.0,676,0
785,1.0,1.0,676,0
725,1.0,1.0,676,0
2033,1.0,1.0,677,0
1677,1.0,1.0,677,0
1391,1.0,1.0,677,0
1315,1.0,1.0,677,0
1215,1.0,1.0,677,0
1027,1.0,1.0,677,0
900,1.0,1.0,677,0
800,1.0,1.0,677,0
3795,2.0,2.0,678,2
2200,1.0,1.0,678,0
2089,1.0,1.0,678,0
2075,2.0,1.0,678,0
1789,1.0,1.0,678,0
1750,2.0,1.0,678,0
1665,1.0,1.0,678,0
1468,1.0,1.0,678,0
1400,1.0,1.0,678,0
1372,1.0,1.0,678,0
1109,1.0,1.0,678,0
1104,1.0,1.0,678,0
1035,1.0,1.0,678,0
1000,1.0,1.0,678,0
890,1.0,1.0,678,0
860,2.0,1.0,678,0
815,1.0,1.0,678,0
717,1.0,1.0,678,0
1675,1.0,1.0,679,0
1600,1.0,1.0,679,0
1265,1.0,1.0,679,0
1245,1.0,1.0,679,0
1225,1.0,1.0,679,0
1095,1.0,1.0,679,0
3952,1.0,1.0,680,0
2840,1.0,1.0,680,0
2349,1.0,1.0,680,0
1835,1.0,1.0,680,0
1795,1.0,1.0,680,0
1424,1.0,1.0,680,0
1325,1.0,1.0,680,0
1310,1.0,1.0,680,0
1227,1.0,1.0,680,0
1186,1.0,1.0,680,0
1179,1.0,1.0,680,0
1080,1.0,1.0,680,0
1075,1.0,1.0,680,0
1059,1.0,1.0,680,0
1050,1.0,1.0,680,0
1045,1.0,1.0,680,0
1035,1.0,1.0,680,0
1025,1.0,1.0,680,0
1025,1.0,1.0,680,0
985,1.0,1.0,680,0
975,2.0,1.0,680,0
975,1.0,1.0,680,0
951,1.0,1.0,680,0
950,3.0,1.0,680,0
930,1.0,1.0,680,0
913,1.0,1.0,680,0
900,1.0,1.0,680,0
890,1.0,1.0,680,0
830,1.0,1.0,680,0
800,2.0,1.0,680,0
795,1.0,1.0,680,0
785,1.0,1.0,680,0
750,0.0,1.0,680,0
720,1.0,1.0,680,0
700,1.0,1.0,680,0
680,1.0,1.0,680,0
653,1.0,1.0,680,0
650,1.0,1.0,680,0
605,1.0,1.0,680,0
575,1.0,1.0,680,0
550,1.0,1.0,680,0
1440,1.0,1.0,681,0
1240,1.0,1.0,681,0
1175,1.0,1.0,681,0
1175,1.0,1.0,681,0
1005,1.0,1.0,681,0
858,1.0,1.0,681,0
2329,1.0,1.0,682,0
1675,1.0,1.0,682,0
1645,1.0,1.0,682,0
1615,1.0,1.0,682,0
1414,1.0,1.0,682,0
1205,1.0,1.0,682,0
1190,1.0,1.0,682,0
1180,1.0,1.0,682,0
1165,1.0,1.0,682,0
1075,1.0,1.0,682,0
635,1.0,1.0,682,0
415,1.0,1.0,682,0
1450,1.0,1.0,683,0
1180,1.0,1.0,683,0
1130,1.0,1.0,683,0
1100,1.0,1.0,683,0
1015,1.0,1.0,683,0
928,1.0,1.0,683,0
785,1.0,1.0,683,0
1450,2.0,1.0,684,0
1299,1.0,1.0,684,0
1240,1.0,1.0,684,0
939,1.0,1.0,684,0
2720,2.0,1.0,685,0
2465,1.0,1.0,685,0
1987,1.0,1.0,685,0
1735,1.0,1.0,685,0
1695,1.0,1.0,685,0
1650,1.0,1.0,685,0
1489,0.0,1.0,685,0
1399,1.0,1.0,685,0
1395,2.0,1.0,685,0
1360,1.0,1.0,685,0
1180,1.0,1.0,685,0
1150,2.0,1.0,685,0
1099,1.0,1.0,685,0
1050,1.0,1.0,685,0
1050,1.0,1.0,685,0
1050,1.0,1.0,685,0
998,1.0,1.0,685,0
905,1.0,1.0,685,0
895,1.0,1.0,685,0
850,1.0,1.0,685,0
775,1.0,1.0,685,0
671,1.0,1.0,685,0
1575,1.0,1.0,686,0
1324,1.0,1.0,686,0
1240,2.0,1.0,686,0
1185,1.0,1.0,686,0
1120,1.0,1.0,686,0
1020,1.0,1.0,686,0
805,1.0,1.0,686,0
627,1.0,1.0,686,0
1470,1.0,1.0,687,0
1430,1.0,1.0,687,0
1390,1.0,1.0,687,0
1345,1.0,1.0,687,0
1017,1.0,1.0,687,0
1005,1.0,1.0,687,0
949,1.0,1.0,687,0
2420,1.0,1.0,688,0
1345,1.0,1.0,688,0
1319,1.0,1.0,688,0
1196,1.0,1.0,688,0
1179,1.0,1.0,688,0
1179,1.0,1.0,688,0
1095,1.0,1.0,688,0
1050,1.0,1.0,688,0
1020,1.0,1.0,688,0
938,1.0,1.0,688,0
930,1.0,1.0,688,0
829,1.0,1.0,688,0
2750,1.0,1.0,689,0
2450,1.0,1.0,689,0
2117,1.0,1.0,689,0
1820,1.0,1.0,689,0
1762,1.0,1.0,689,0
1749,1.0,1.0,689,0
1679,1.0,1.0,689,0
1670,1.0,1.0,689,0
1258,1.0,1.0,689,0
1080,1.0,1.0,689,0
962,1.0,1.0,689,0
927,1.0,1.0,689,0
925,1.0,1.0,689,0
875,1.0,1.0,689,0
2200,1.0,1.0,690,0
2095,1.0,1.0,690,0
1839,1.0,1.0,690,0
1322,1.0,1.0,690,0
1295,1.0,1.0,690,0
1240,1.0,1.0,690,0
1200,1.0,1.0,690,0
1010,1.0,1.0,690,0
1000,1.0,1.0,690,0
965,3.0,1.0,690,0
950,1.0,1.0,690,0
895,1.0,1.0,690,0
879,1.0,1.0,690,0
850,1.0,1.0,690,0
825,1.0,1.0,690,0
814,2.0,1.0,690,0
800,1.0,1.0,690,0
750,1.0,1.0,690,0
715,1.0,1.0,690,0
698,1.0,1.0,690,0
545,2.0,1.0,690,0
2200,1.0,1.0,691,0
1140,1.0,1.0,691,0
1045,1.0,1.0,691,0
1029,1.0,1.0,691,0
1019,1.0,1.0,691,0
986,1.0,1.0,691,0
2305,1.0,1.0,692,0
1772,1.0,1.0,692,0
1745,1.0,1.0,692,0
1435,1.0,1.0,692,0
1185,1.0,1.0,692,0
1106,1.0,1.0,692,0
1063,1.0,1.0,692,0
1058,1.0,1.0,692,0
1020,1.0,1.0,692,0
1001,1.0,1.0,692,0
1000,1.0,1.0,692,0
996,1.0,1.0,692,0
994,1.0,1.0,692,0
985,1.0,1.0,692,0
979,1.0,1.0,692,0
908,1.0,1.0,692,0
900,1.0,1.0,692,0
890,1.0,1.0,692,0
890,1.0,1.0,692,0
829,0.0,1.0,692,0
750,1.0,1.0,692,0
746,1.0,1.0,692,0
725,1.0,1.0,692,0
2475,1.0,1.0,693,0
1595,1.0,1.0,693,0
1195,1.0,1.0,693,0
1060,1.0,1.0,693,0
985,1.0,1.0,693,0
2350,1.0,1.0,694,0
1799,1.0,1.0,694,0
1695,1.0,1.0,694,0
1695,1.0,1.0,694,0
1509,1.0,1.0,694,0
1490,1.0,1.0,694,0
970,1.0,1.0,694,0
925,1.0,1.0,694,0
845,1.0,1.0,694,0
820,1.0,1.0,694,0
2390,1.0,1.0,695,0
1957,1.0,1.0,695,0
1937,1.0,1.0,695,0
1600,1.0,1.0,695,0
1525,1.0,1.0,695,0
1177,1.0,1.0,695,0
1105,1.0,1.0,695,0
1065,3.0,1.0,695,0
915,1.0,1.0,695,0
800,1.0,1.0,695,0
736,2.0,1.0,695,0
725,1.0,1.0,695,0
600,1.0,1.0,695,0
475,2.0,1.0,695,0
3030,1.0,1.0,696,0
2237,1.0,1.0,696,0
1800,0.0,1.0,696,0
1755,1.0,1.0,696,0
1660,3.0,1.0,696,0
1598,2.0,1.0,696,0
1355,1.0,1.0,696,0
1220,1.0,1.0,696,0
1025,2.0,1.0,696,0
978,1.0,1.0,696,0
915,1.0,1.0,696,0
800,1.0,1.0,696,0
795,2.0,1.0,696,0
719,1.0,1.0,696,0
1750,1.0,1.0,697,0
1740,1.0,1.0,697,0
1655,1.0,1.0,697,0
1565,1.0,1.0,697,0
1170,1.0,1.0,697,0
1155,1.0,1.0,697,0
1155,1.0,1.0,697,0
1090,1.0,1.0,697,0
945,1.0,1.0,697,0
925,1.0,1.0,697,0
920,1.0,1.0,697,0
837,1.0,1.0,697,0
834,1.0,1.0,697,0
1695,1.0,1.0,698,0
1279,1.0,1.0,698,0
1259,1.0,1.0,698,0
1259,1.0,1.0,698,0
1259,1.0,1.0,698,0
1200,1.0,1.0,698,0
1084,1.0,1.0,698,0
1028,1.0,1.0,698,0
990,1.0,1.0,698,0
1190,1.0,1.0,699,0
670,1.0,1.0,699,0
3730,1.0,1.0,700,0
2800,1.0,1.0,700,0
2600,1.0,1.0,700,0
2500,1.0,1.0,700,0
2450,2.0,1.0,700,0
2450,1.0,1.0,700,0
2395,2.0,1.0,700,0
2350,2.0,1.0,700,0
2350,2.0,1.0,700,0
2350,2.0,1.0,700,0
2325,1.0,1.0,700,0
2250,2.0,1.0,700,0
2100,1.0,1.0,700,0
2100,1.0,1.0,700,0
2095,1.0,1.0,700,0
2095,1.0,1.0,700,0
2034,1.0,1.0,700,0
2025,1.0,1.0,700,0
1995,1.0,1.0,700,0
1950,1.0,1.0,700,0
1925,1.0,1.0,700,0
1900,1.0,1.0,700,0
1850,1.0,1.0,700,0
1825,1.0,1.0,700,0
1807,1.0,1.0,700,0
1795,1.0,1.0,700,0
1695,1.0,1.0,700,0
1695,1.0,1.0,700,0
1689,2.0,1.0,700,0
1668,1.0,1.0,700,0
1668,1.0,1.0,700,0
1615,1.0,1.0,700,0
1600,1.0,1.0,700,0
1600,1.0,1.0,700,0
1600,1.0,1.0,700,0
1595,1.0,1.5,700,0
1595,3.0,1.0,700,0
1570,1.0,1.0,700,0
1550,2.0,1.0,700,0
1544,1.0,1.0,700,0
1495,1.0,1.0,700,0
1479,1.0,1.0,700,0
1475,1.0,1.0,700,0
1475,1.0,1.0,700,0
1475,1.0,1.0,700,0
1466,1.0,1.0,700,0
1463,1.0,1.0,700,0
1455,1.0,1.0,700,0
1450,2.0,1.0,700,0
1445,1.0,1.0,700,0
1441,1.0,1.0,700,0
1425,1.0,1.0,700,0
1399,1.0,1.0,700,0
1398,1.0,1.0,700,0
1395,1.0,1.0,700,0
1395,2.0,1.0,700,0
1350,1.0,1.0,700,0
1335,1.0,1.0,700,0
1320,1.0,1.0,700,0
1295,2.0,1.0,700,0
1280,1.0,1.0,700,0
1275,2.0,1.0,700,0
1275,1.0,1.0,700,0
1275,1.0,1.0,700,0
1270,1.0,1.0,700,0
1259,1.0,1.0,700,0
1245,1.0,1.0,700,0
1235,1.0,1.0,700,0
1230,1.0,1.0,700,0
1200,1.0,1.0,700,0
1175,1.0,1.0,700,0
1150,1.0,1.0,700,0
1145,1.0,1.0,700,0
1145,1.0,1.0,700,0
1140,1.0,1.0,700,0
1131,1.0,1.0,700,0
1130,1.0,1.0,700,0
1105,1.0,1.0,700,0
1105,1.0,1.0,700,0
1095,1.0,1.0,700,0
1095,1.0,1.0,700,0
1095,1.0,1.0,700,0
1090,1.0,1.0,700,0
1080,2.0,1.0,700,0
1079,1.0,1.0,700,0
1076,1.0,1.0,700,0
1075,1.0,1.0,700,0
1065,1.0,1.0,700,0
1065,1.0,1.0,700,0
1050,1.0,1.0,700,0
1050,1.0,1.0,700,0
1050,1.0,1.0,700,0
1050,1.0,1.0,700,0
1045,1.0,1.0,700,0
1045,1.0,1.5,700,0
1040,2.0,1.0,700,0
1040,2.0,1.0,700,0
1039,1.0,1.0,700,0
1035,1.0,1.0,700,0
1030,1.0,1.0,700,0
1030,1.0,1.0,700,0
1028,2.0,1.0,700,0
1025,1.0,1.0,700,0
1019,1.0,1.0,700,0
1015,1.0,1.0,700,0
1014,1.0,1.0,700,0
1013,1.0,1.0,700,0
1011,1.0,1.0,700,0
999,1.0,1.0,700,0
999,1.0,1.0,700,0
995,1.0,1.0,700,0
995,1.0,1.0,700,0
995,1.0,1.0,700,0
995,1.0,1.0,700,0
985,1.0,1.0,700,0
980,1.0,1.0,700,0
975,2.0,1.0,700,0
975,1.0,1.0,700,0
965,1.0,1.0,700,0
965,1.0,1.0,700,0
965,1.0,1.0,700,0
950,1.0,1.0,700,0
950,1.0,1.0,700,0
949,2.0,1.0,700,0
940,1.0,1.0,700,0
935,1.0,1.0,700,0
930,1.0,1.0,700,0
925,1.0,1.0,700,0
925,1.0,1.5,700,0
924,1.0,1.0,700,0
905,1.0,1.0,700,0
905,1.0,1.0,700,0
904,1.0,1.0,700,0
900,1.0,1.0,700,0
900,1.0,1.0,700,0
895,1.0,1.0,700,0
895,1.0,1.0,700,0
895,1.0,1.0,700,0
880,2.0,1.0,700,0
875,2.0,1.0,700,0
850,2.0,1.0,700,0
850,1.0,1.0,700,0
850,1.0,1.0,700,0
849,1.0,1.0,700,0
842,1.0,1.0,700,0
840,1.0,1.0,700,0
839,2.0,1.0,700,0
825,1.0,1.0,700,0
825,1.0,1.0,700,0
825,1.0,1.0,700,0
824,1.0,1.0,700,0
823,1.0,1.0,700,0
795,1.0,1.0,700,0
785,1.0,1.0,700,0
775,1.0,1.0,700,0
775,2.0,1.0,700,0
775,1.0,1.0,700,0
775,2.0,1.0,700,0
770,1.0,1.0,700,0
750,2.0,1.0,700,0
750,1.0,1.0,700,0
750,1.0,1.0,700,0
749,1.0,1.0,700,0
745,1.0,1.0,700,0
730,2.0,1.0,700,0
725,2.0,1.0,700,0
725,1.0,1.0,700,0
725,2.0,1.0,700,0
722,1.0,1.0,700,0
718,1.0,1.0,700,0
715,1.0,1.0,700,0
705,1.0,1.0,700,0
700,2.0,1.0,700,0
700,1.0,1.0,700,0
695,2.0,2.0,700,2
692,1.0,1.0,700,0
690,1.0,1.0,700,0
680,1.0,1.0,700,0
675,1.0,1.0,700,0
665,1.0,1.0,700,0
655,1.0,1.0,700,0
630,1.0,1.0,700,0
600,1.0,1.0,700,0
600,1.0,1.0,700,0
595,1.0,1.0,700,0
595,1.0,1.0,700,0
459,1.0,1.0,700,0
450,2.0,1.0,700,0
2000,1.0,1.0,701,0
1680,0.0,1.0,701,0
1622,1.0,1.0,701,0
1495,1.0,1.0,701,0
1335,1.0,1.0,701,0
1165,1.0,1.0,701,0
1054,1.0,1.0,701,0
960,1.0,1.0,701,0
914,1.0,1.0,701,0
900,1.0,1.0,701,0
687,1.0,1.0,701,0
675,1.0,1.0,701,0
640,1.0,1.0,701,0
1620,1.0,1.0,702,0
1455,1.0,1.0,702,0
1255,1.0,1.0,702,0
1122,1.0,1.0,702,0
999,1.0,1.0,702,0
950,1.0,1.0,702,0
949,1.0,1.0,702,0
945,1.0,1.0,702,0
860,1.0,1.0,702,0
848,1.0,1.0,702,0
625,2.0,1.0,702,0
600,1.0,1.0,702,0
3503,1.0,1.0,703,0
1581,1.0,1.0,703,0
1460,2.0,1.0,703,0
1175,1.0,1.0,703,0
1024,1.0,1.0,703,0
1000,1.0,1.0,703,0
990,1.0,1.0,703,0
965,1.0,1.0,703,0
830,1.0,1.0,703,0
825,1.0,1.0,703,0
3608,1.0,1.0,704,0
2795,2.0,1.0,704,0
1806,1.0,1.0,704,0
1406,1.0,1.0,704,0
1209,1.0,1.0,704,0
1099,1.0,1.0,704,0
1000,1.0,1.0,704,0
819,1.0,1.0,704,0
729,1.0,1.0,704,0
645,1.0,1.0,704,0
595,2.0,1.0,704,0
2495,1.0,1.0,705,0
2350,1.0,1.0,705,0
1842,1.0,1.0,705,0
1811,2.0,1.0,705,0
1750,1.0,1.0,705,0
1720,0.0,1.0,705,0
1666,2.0,1.0,705,0
1656,1.0,1.0,705,0
1355,1.0,2.0,705,0
1150,1.0,1.0,705,0
1000,1.0,1.0,705,0
935,1.0,1.0,705,0
885,1.0,1.0,705,0
872,1.0,1.0,705,0
779,1.0,1.0,705,0
718,1.0,1.0,705,0
2140,1.0,1.0,706,0
1620,1.0,1.0,706,0
1211,1.0,1.0,706,0
1048,1.0,1.0,706,0
991,1.0,1.0,706,0
973,1.0,1.0,706,0
935,1.0,1.0,706,0
679,1.0,1.0,706,0
2950,1.0,1.0,707,0
2050,1.0,1.0,707,0
1995,1.0,1.0,707,0
1365,1.0,1.0,707,0
1130,1.0,1.0,707,0
999,1.0,1.0,707,0
875,1.0,1.0,707,0
831,1.0,1.0,707,0
570,1.0,1.0,707,0
1570,1.0,1.0,708,0
1465,1.0,1.0,708,0
1370,1.0,1.0,708,0
1334,1.0,1.0,708,0
1295,1.0,1.0,708,0
1199,1.0,1.0,708,0
1186,1.0,1.0,708,0
1152,1.0,1.0,708,0
1120,1.0,1.0,708,0
1030,2.0,1.0,708,0
995,1.0,1.0,708,0
976,1.0,1.0,708,0
958,1.0,1.0,708,0
938,1.0,1.0,708,0
810,1.0,1.0,708,0
810,1.0,1.0,708,0
1840,1.0,1.0,709,0
1795,1.0,1.0,709,0
